id,restaurant_name,category,esimated_cooking_time,latitude,longitude
R_47176,Restaurant KAM,SOMTAM,43.0,13.853772,100.518537
R_47174,Restaurant KAN,SOMTAM,34.0,13.856369,100.500367
R_47164,Restaurant KAO,SOMTAM,56.0,13.664149,100.437398
R_47160,Restaurant KAP,SOMTAM,35.0,13.67648719,100.4633277
R_47154,Restaurant KAQ,SOMTAM,16.0,13.63923232,100.4317278
R_47138,Restaurant KAR,SOMTAM,13.0,13.780569,100.485093
R_47133,Restaurant KAS,SOMTAM,65.0,13.708214,100.494021
R_47130,Restaurant KAT,SOMTAM,35.0,14.06656533,100.6421809
R_47116,Restaurant KAU,SOMTAM,62.0,13.730716,100.683745
R_47114,Restaurant KAV,SOMTAM,28.0,13.755433,100.528722
R_47109,Restaurant KAW,SOMTAM,62.0,13.76149007,100.6659577
R_47106,Restaurant KAX,SOMTAM,17.0,13.68737624,100.6474939
R_47102,Restaurant KAY,SOMTAM,69.0,13.735104,100.582239
R_47101,Restaurant KAZ,SOMTAM,28.0,13.721735,100.620177
R_47087,Restaurant KBA,SOMTAM,41.0,13.70726212,100.5433707
R_47071,Restaurant KBB,SOMTAM,10.0,13.7820899,100.4151923
R_47064,Restaurant KBC,SOMTAM,60.0,13.828758,100.56866
R_47061,Restaurant KBD,SOMTAM,49.0,13.687946,100.606522
R_47049,Restaurant KBE,SOMTAM,53.0,13.89294657,100.6147777
R_47048,Restaurant KBF,SOMTAM,13.0,13.745742,100.538111
R_47018,Restaurant KBG,SOMTAM,37.0,13.72579945,100.5277296
R_47012,Restaurant KBH,SOMTAM,30.0,13.69362507,100.4084353
R_47006,Restaurant KBI,SOMTAM,68.0,13.83913,100.551396
R_47000,Restaurant KBJ,SOMTAM,20.0,14.03265023,100.6627471
R_46996,Restaurant KBK,SOMTAM,29.0,13.7374213,100.5301941
R_46995,Restaurant KBL,SOMTAM,70.0,13.77725212,100.4779537
R_46980,Restaurant KBM,SOMTAM,74.0,13.7428109,100.547786
R_46979,Restaurant KBN,SOMTAM,20.0,13.72581448,100.6215819
R_46975,Restaurant KBO,SOMTAM,53.0,13.661844,100.440467
R_46973,Restaurant KBP,SOMTAM,33.0,13.651822,100.676549
R_46970,Restaurant KBQ,SOMTAM,69.0,13.78941012,100.5462521
R_46968,Restaurant KBR,SOMTAM,66.0,13.84645367,100.5797421
R_46954,Restaurant KBS,SOMTAM,66.0,13.829414,100.593582
R_46948,Restaurant KBT,SOMTAM,80.0,13.776109,100.581622
R_46946,Restaurant KBU,SOMTAM,64.0,13.64083795,100.6343086
R_46939,Restaurant KBV,SOMTAM,72.0,13.806537,100.534259
R_46934,Restaurant KBW,SOMTAM,61.0,13.87770449,100.5499287
R_46929,Restaurant KBX,SOMTAM,17.0,13.68397864,100.7006574
R_46928,Restaurant KBY,SOMTAM,19.0,13.810025,100.596162
R_46918,Restaurant KBZ,SOMTAM,75.0,13.849061,100.695167
R_46913,Restaurant KCA,SOMTAM,44.0,13.7693883,100.6220845
R_46912,Restaurant KCB,SOMTAM,53.0,13.791621,100.364009
R_46909,Restaurant KCC,SOMTAM,24.0,13.73194549,100.5761091
R_46888,Restaurant KCD,SOMTAM,61.0,13.692555,100.533909
R_46887,Restaurant KCE,SOMTAM,77.0,13.81193,100.729207
R_46879,Restaurant KCF,SOMTAM,76.0,13.86192936,100.5188664
R_46858,Restaurant KCG,SOMTAM,34.0,13.741244,100.485812
R_46845,Restaurant KCH,SOMTAM,56.0,13.732717,100.493088
R_46832,Restaurant KCI,SOMTAM,18.0,13.762716,100.676885
R_46829,Restaurant KCJ,SOMTAM,79.0,13.85118091,100.7012378
R_46818,Restaurant KCK,SOMTAM,62.0,13.725378,100.529838
R_46813,Restaurant KCL,SOMTAM,71.0,13.76653632,100.6406202
R_46809,Restaurant KCM,SOMTAM,44.0,13.794907,100.651589
R_46803,Restaurant KCN,SOMTAM,67.0,13.86974804,100.5177207
R_46800,Restaurant KCO,SOMTAM,54.0,13.719979,100.727615
R_46799,Restaurant KCP,SOMTAM,13.0,13.73271762,100.5350894
R_46771,Restaurant KCQ,SOMTAM,29.0,13.645091,100.680043
R_46755,Restaurant KCR,SOMTAM,66.0,13.925742,100.642686
R_46750,Restaurant KCS,SOMTAM,22.0,13.76568117,100.6426195
R_46745,Restaurant KCT,SOMTAM,67.0,13.750995,100.540232
R_46741,Restaurant KCU,SOMTAM,31.0,13.77825876,100.5699154
R_46737,Restaurant KCV,SOMTAM,65.0,13.7027004,100.6019727
R_46723,Restaurant KCW,SOMTAM,48.0,13.7372764,100.5614627
R_46714,Restaurant KCX,SOMTAM,78.0,13.94301307,100.5439882
R_46709,Restaurant KCY,SOMTAM,10.0,13.71979972,100.4957355
R_46708,Restaurant KCZ,SOMTAM,38.0,13.720849,100.54746
R_46707,Restaurant KDA,SOMTAM,59.0,13.695293,100.495091
R_46703,Restaurant KDB,SOMTAM,51.0,13.718461,100.52005
R_46701,Restaurant KDC,SOMTAM,38.0,13.71856002,100.4681941
R_46693,Restaurant KDD,SOMTAM,73.0,13.7919732,100.4095391
R_46691,Restaurant KDE,SOMTAM,28.0,13.72314,100.520672
R_46690,Restaurant KDF,SOMTAM,71.0,13.93415689,100.5625793
R_46687,Restaurant KDG,SOMTAM,27.0,13.715657,100.484898
R_46684,Restaurant KDH,SOMTAM,51.0,13.65056703,100.4913161
R_46681,Restaurant KDI,SOMTAM,21.0,13.79075,100.542028
R_46667,Restaurant KDJ,SOMTAM,36.0,13.734354,100.502931
R_46638,Restaurant KDK,SOMTAM,10.0,13.757489,100.5652496
R_46631,Restaurant KDL,SOMTAM,23.0,13.787451,100.629259
R_46630,Restaurant KDM,SOMTAM,49.0,13.80354612,100.618311
R_46628,Restaurant KDN,SOMTAM,70.0,13.827071,100.680344
R_46625,Restaurant KDO,SOMTAM,50.0,13.72430036,100.5499516
R_46599,Restaurant KDP,SOMTAM,61.0,13.77397149,100.6724221
R_46594,Restaurant KDQ,SOMTAM,18.0,13.77822667,100.4082856
R_46591,Restaurant KDR,SOMTAM,47.0,13.862065,100.612443
R_46590,Restaurant KDS,SOMTAM,32.0,13.793481,100.651765
R_46589,Restaurant KDT,SOMTAM,36.0,13.77737,100.476245
R_46580,Restaurant KDU,SOMTAM,61.0,13.88101131,100.5437523
R_46570,Restaurant KDV,SOMTAM,52.0,13.65606722,100.4724574
R_46564,Restaurant KDW,SOMTAM,70.0,13.61214198,100.6852669
R_46562,Restaurant KDX,SOMTAM,67.0,13.709452,100.452048
R_46561,Restaurant KDY,SOMTAM,63.0,13.63224562,100.7152041
R_46559,Restaurant KDZ,SOMTAM,10.0,13.722977,100.464074
R_46554,Restaurant KEA,SOMTAM,29.0,13.94704114,100.5458146
R_46548,Restaurant KEB,SOMTAM,69.0,13.7199567,100.4748308
R_46534,Restaurant KEC,SOMTAM,55.0,13.716629,100.803962
R_46516,Restaurant KED,SOMTAM,41.0,13.903976,100.528539
R_46513,Restaurant KEE,SOMTAM,43.0,13.73891981,100.5620011
R_46512,Restaurant KEF,SOMTAM,66.0,13.71722214,100.6625747
R_46495,Restaurant KEG,SOMTAM,29.0,13.99138493,100.6028246
R_46477,Restaurant KEH,SOMTAM,55.0,13.772775,100.638192
R_46473,Restaurant KEI,SOMTAM,53.0,13.8082297,100.7388847
R_46470,Restaurant KEJ,SOMTAM,48.0,13.6941763,100.6482708
R_46469,Restaurant KEK,SOMTAM,21.0,13.735102,100.526967
R_46452,Restaurant KEL,SOMTAM,34.0,13.649989,100.420181
R_46450,Restaurant KEM,SOMTAM,69.0,13.68029388,100.6097339
R_46446,Restaurant KEN,SOMTAM,35.0,13.708093,100.516431
R_46437,Restaurant KEO,SOMTAM,30.0,13.78007079,100.5038442
R_46431,Restaurant KEP,SOMTAM,49.0,13.733133,100.503987
R_46429,Restaurant KEQ,SOMTAM,35.0,13.763849,100.47352
R_46405,Restaurant KER,SOMTAM,21.0,13.74267249,100.5531657
R_46389,Restaurant KES,SOMTAM,55.0,13.860248,100.550481
R_46388,Restaurant KET,SOMTAM,40.0,13.66276995,100.7922421
R_46382,Restaurant KEU,SOMTAM,60.0,13.72282234,100.5553759
R_46374,Restaurant KEV,SOMTAM,44.0,13.8237392,100.7131203
R_46367,Restaurant KEW,SOMTAM,33.0,13.797089,100.547458
R_46357,Restaurant KEX,SOMTAM,43.0,13.73725458,100.4412145
R_46354,Restaurant KEY,SOMTAM,69.0,13.686306,100.648521
R_46337,Restaurant KEZ,SOMTAM,14.0,13.728359,100.656994
R_46329,Restaurant KFA,SOMTAM,16.0,13.725095,100.579715
R_46310,Restaurant KFB,SOMTAM,10.0,13.830947,100.60689
R_46306,Restaurant KFC,SOMTAM,61.0,13.652508,100.444477
R_46303,Restaurant KFD,SOMTAM,22.0,13.73665455,100.5582368
R_46301,Restaurant KFE,SOMTAM,56.0,13.82295316,100.5642519
R_46298,Restaurant KFF,SOMTAM,57.0,13.726947,100.769574
R_46297,Restaurant KFG,SOMTAM,19.0,13.817573,100.666135
R_46282,Restaurant KFH,SOMTAM,66.0,13.89287966,100.5159955
R_46278,Restaurant KFI,SOMTAM,46.0,13.860126,100.538479
R_46269,Restaurant KFJ,SOMTAM,62.0,13.70882643,100.3776648
R_46268,Restaurant KFK,SOMTAM,57.0,13.79420423,100.5161411
R_46267,Restaurant KFL,SOMTAM,52.0,13.90469185,100.5835012
R_46266,Restaurant KFM,SOMTAM,24.0,13.815795,100.560169
R_46260,Restaurant KFN,SOMTAM,15.0,13.7403831,100.5100502
R_46258,Restaurant KFO,SOMTAM,47.0,13.7010586,100.6842523
R_46252,Restaurant KFP,SOMTAM,19.0,13.80531312,100.6075135
R_46247,Restaurant KFQ,SOMTAM,41.0,13.70387449,100.735062
R_46243,Restaurant KFR,SOMTAM,49.0,13.795202,100.430057
R_46241,Restaurant KFS,SOMTAM,36.0,13.65377359,100.6733629
R_46239,Restaurant KFT,SOMTAM,55.0,13.739821,100.7477028
R_46236,Restaurant KFU,SOMTAM,53.0,13.728841,100.567804
R_46228,Restaurant KFV,SOMTAM,72.0,13.78949693,100.5642029
R_46215,Restaurant KFW,SOMTAM,36.0,14.0650472,100.6059254
R_46205,Restaurant KFX,SOMTAM,30.0,13.75650656,100.5422391
R_46193,Restaurant KFY,SOMTAM,39.0,13.735723,100.542393
R_46192,Restaurant KFZ,SOMTAM,80.0,13.669891,100.682544
R_46185,Restaurant KGA,SOMTAM,76.0,13.7828555,100.5460376
R_46178,Restaurant KGB,SOMTAM,19.0,13.827743,100.566891
R_46177,Restaurant KGC,SOMTAM,35.0,13.72227467,100.7742143
R_46174,Restaurant KGD,SOMTAM,11.0,13.875106,100.5055
R_46168,Restaurant KGE,SOMTAM,42.0,13.71859324,100.5854331
R_46159,Restaurant KGF,SOMTAM,40.0,13.64882136,100.5976599
R_46144,Restaurant KGG,SOMTAM,47.0,13.906808,100.55754
R_46143,Restaurant KGH,SOMTAM,31.0,13.72610207,100.5310161
R_46141,Restaurant KGI,SOMTAM,24.0,13.734168,100.553098
R_46139,Restaurant KGJ,SOMTAM,36.0,13.746482,100.535098
R_46134,Restaurant KGK,SOMTAM,66.0,13.73505673,100.5237973
R_46125,Restaurant KGL,SOMTAM,58.0,13.728868,100.535492
R_46111,Restaurant KGM,SOMTAM,24.0,13.85715779,100.6411326
R_46108,Restaurant KGN,SOMTAM,76.0,13.766887,100.484657
R_46107,Restaurant KGO,SOMTAM,29.0,13.71955376,100.5084517
R_46102,Restaurant KGP,SOMTAM,23.0,13.773539,100.578695
R_46099,Restaurant KGQ,SOMTAM,60.0,13.67636,100.589512
R_46096,Restaurant KGR,SOMTAM,54.0,13.559578,100.419274
R_46094,Restaurant KGS,SOMTAM,21.0,13.7670284,100.539773
R_46093,Restaurant KGT,SOMTAM,71.0,13.8720185,100.6018475
R_46073,Restaurant KGU,SOMTAM,39.0,13.697871,100.537654
R_46064,Restaurant KGV,SOMTAM,27.0,13.92765228,100.5426844
R_46045,Restaurant KGW,SOMTAM,10.0,13.839098,100.574903
R_46028,Restaurant KGX,SOMTAM,27.0,13.762286,100.568171
R_46027,Restaurant KGY,SOMTAM,11.0,13.761022,100.496879
R_46022,Restaurant KGZ,SOMTAM,39.0,13.80135958,100.7184534
R_46020,Restaurant KHA,SOMTAM,47.0,13.75251787,100.4501408
R_46017,Restaurant KHB,SOMTAM,55.0,13.76527376,100.4999721
R_46016,Restaurant KHC,SOMTAM,36.0,13.725536,100.527733
R_46014,Restaurant KHD,SOMTAM,32.0,13.7776629,100.4756073
R_46001,Restaurant KHE,SOMTAM,11.0,13.729813,100.653953
R_45985,Restaurant KHF,SOMTAM,34.0,13.77750866,100.5568072
R_45975,Restaurant KHG,SOMTAM,11.0,13.75846878,100.5699486
R_45973,Restaurant KHH,SOMTAM,55.0,13.78951506,100.56228
R_45970,Restaurant KHI,SOMTAM,58.0,13.7634583,100.4955375
R_45968,Restaurant KHJ,SOMTAM,75.0,13.7113355,100.6330696
R_45965,Restaurant KHK,SOMTAM,26.0,13.83332107,100.5792147
R_45961,Restaurant KHL,SOMTAM,80.0,13.78361998,100.5433792
R_45942,Restaurant KHM,SOMTAM,21.0,13.813327,100.685694
R_45937,Restaurant KHN,SOMTAM,24.0,13.67544005,100.4616232
R_45912,Restaurant KHO,SOMTAM,55.0,13.642719,100.701461
R_45911,Restaurant KHP,SOMTAM,72.0,13.847682,100.632917
R_45910,Restaurant KHQ,SOMTAM,35.0,13.746689,100.538293
R_45892,Restaurant KHR,SOMTAM,42.0,13.73352967,100.6493382
R_45883,Restaurant KHS,SOMTAM,13.0,13.74256698,100.3562296
R_45871,Restaurant KHT,SOMTAM,33.0,13.717287,100.569451
R_45870,Restaurant KHU,SOMTAM,43.0,13.78959,100.548556
R_45864,Restaurant KHV,SOMTAM,52.0,13.688299,100.432386
R_45863,Restaurant KHW,SOMTAM,37.0,13.7125174,100.8151196
R_45854,Restaurant KHX,SOMTAM,21.0,13.7212858,100.727805
R_45847,Restaurant KHY,SOMTAM,36.0,13.63768253,100.4469409
R_45845,Restaurant KHZ,SOMTAM,30.0,13.67638,100.528848
R_45840,Restaurant KIA,SOMTAM,49.0,13.7076657,100.3565992
R_45831,Restaurant KIB,SOMTAM,16.0,13.98944239,100.6164946
R_45829,Restaurant KIC,SOMTAM,75.0,13.72815,100.5297934
R_45807,Restaurant KID,SOMTAM,66.0,13.70777644,100.5155768
R_45806,Restaurant KIE,SOMTAM,21.0,13.7375615,100.55922
R_45798,Restaurant KIF,SOMTAM,19.0,13.742815,100.533575
R_45789,Restaurant KIG,SOMTAM,77.0,13.70626702,100.5267065
R_45784,Restaurant KIH,SOMTAM,71.0,13.7117522,100.4341068
R_45782,Restaurant KII,SOMTAM,25.0,13.738648,100.554662
R_45770,Restaurant KIJ,SOMTAM,70.0,13.78103,100.637077
R_45769,Restaurant KIK,SOMTAM,73.0,13.7512108,100.5168433
R_45759,Restaurant KIL,SOMTAM,53.0,13.79909114,100.7199782
R_45745,Restaurant KIM,SOMTAM,48.0,13.611342,100.5111
R_45743,Restaurant KIN,SOMTAM,41.0,13.9121523,100.6230899
R_45729,Restaurant KIO,SOMTAM,16.0,13.718596,100.538894
R_45720,Restaurant KIP,SOMTAM,18.0,13.777191,100.625866
R_45710,Restaurant KIQ,SOMTAM,15.0,13.747551,100.508924
R_45700,Restaurant KIR,SOMTAM,36.0,13.77746601,100.6480858
R_45666,Restaurant KIS,SOMTAM,13.0,13.898142,100.671703
R_45652,Restaurant KIT,SOMTAM,62.0,13.69854456,100.6051631
R_45646,Restaurant KIU,SOMTAM,18.0,13.746515,100.5397603
R_45644,Restaurant KIV,SOMTAM,35.0,13.703178,100.543511
R_45632,Restaurant KIW,SOMTAM,43.0,13.98948918,100.6175631
R_45631,Restaurant KIX,SOMTAM,33.0,13.73472352,100.5773645
R_45627,Restaurant KIY,SOMTAM,39.0,13.7326391,100.5296816
R_45621,Restaurant KIZ,SOMTAM,62.0,13.7426291,100.5623976
R_45618,Restaurant KJA,SOMTAM,55.0,13.781208,100.519034
R_45615,Restaurant KJB,SOMTAM,61.0,13.75876347,100.5329189
R_45605,Restaurant KJC,SOMTAM,53.0,13.7464457,100.506842
R_45604,Restaurant KJD,SOMTAM,29.0,13.7269397,100.5099961
R_45575,Restaurant KJE,SOMTAM,60.0,13.87081921,100.619566
R_45570,Restaurant KJF,SOMTAM,40.0,13.723421,100.463346
R_45548,Restaurant KJG,SOMTAM,76.0,13.8470737,100.5006993
R_45539,Restaurant KJH,SOMTAM,77.0,13.76311673,100.5456104
R_45531,Restaurant KJI,SOMTAM,11.0,13.693337,100.3419066
R_45530,Restaurant KJJ,SOMTAM,21.0,13.740781,100.509273
R_45527,Restaurant KJK,SOMTAM,12.0,13.8444298,100.5205153
R_45511,Restaurant KJL,SOMTAM,44.0,13.741849,100.54024
R_45503,Restaurant KJM,SOMTAM,67.0,13.75226092,100.4333904
R_45499,Restaurant KJN,SOMTAM,35.0,13.857381,100.537118
R_45486,Restaurant KJO,SOMTAM,22.0,13.833615,100.585377
R_45482,Restaurant KJP,SOMTAM,70.0,13.83174572,100.6767003
R_45473,Restaurant KJQ,SOMTAM,54.0,13.75815,100.504061
R_45471,Restaurant KJR,SOMTAM,13.0,13.668433,100.635667
R_45461,Restaurant KJS,SOMTAM,77.0,13.63131961,100.6283545
R_45460,Restaurant KJT,SOMTAM,63.0,13.74476791,100.5309276
R_45455,Restaurant KJU,SOMTAM,52.0,13.767673,100.443087
R_45451,Restaurant KJV,SOMTAM,15.0,13.751196,100.537914
R_45438,Restaurant KJW,SOMTAM,39.0,13.777319,100.568515
R_45430,Restaurant KJX,SOMTAM,79.0,13.8239219,100.5906906
R_45428,Restaurant KJY,SOMTAM,59.0,13.78014055,100.6936118
R_45396,Restaurant KJZ,SOMTAM,75.0,13.759273,100.511983
R_45394,Restaurant KKA,SOMTAM,48.0,13.8638,100.577049
R_45379,Restaurant KKB,SOMTAM,18.0,13.74671225,100.5315123
R_45372,Restaurant KKC,SOMTAM,74.0,13.82138978,100.600609
R_45370,Restaurant KKD,SOMTAM,61.0,13.737251,100.560383
R_45363,Restaurant KKE,SOMTAM,58.0,13.740207,100.563004
R_45360,Restaurant KKF,SOMTAM,15.0,13.729941,100.533665
R_45350,Restaurant KKG,SOMTAM,73.0,13.769992,100.540993
R_45345,Restaurant KKH,SOMTAM,61.0,13.748629,100.530848
R_45336,Restaurant KKI,SOMTAM,12.0,13.763307,100.496791
R_45330,Restaurant KKJ,SOMTAM,59.0,13.775443,100.620321
R_45329,Restaurant KKK,SOMTAM,68.0,13.812957,100.698412
R_45319,Restaurant KKL,SOMTAM,63.0,13.7044835,100.4918806
R_45314,Restaurant KKM,SOMTAM,30.0,13.80791151,100.5587272
R_45295,Restaurant KKN,SOMTAM,61.0,13.71941,100.526496
R_45291,Restaurant KKO,SOMTAM,77.0,13.739849,100.603561
R_45288,Restaurant KKP,SOMTAM,70.0,13.81767,100.539929
R_45287,Restaurant KKQ,SOMTAM,57.0,13.78249758,100.5324665
R_45282,Restaurant KKR,SOMTAM,71.0,13.835293,100.630365
R_45272,Restaurant KKS,SOMTAM,48.0,13.631919,100.710793
R_45271,Restaurant KKT,SOMTAM,10.0,13.727891,100.533216
R_45269,Restaurant KKU,SOMTAM,54.0,13.815019,100.596376
R_45268,Restaurant KKV,SOMTAM,41.0,13.723623,100.521959
R_45231,Restaurant KKW,SOMTAM,60.0,13.79359541,100.5059762
R_45226,Restaurant KKX,SOMTAM,50.0,13.81472957,100.5217825
R_45215,Restaurant KKY,SOMTAM,10.0,13.727882,100.528173
R_45213,Restaurant KKZ,SOMTAM,34.0,13.87843,100.585044
R_45201,Restaurant KLA,SOMTAM,33.0,13.91693,100.540492
R_45198,Restaurant KLB,SOMTAM,79.0,13.740814,100.542189
R_45196,Restaurant KLC,SOMTAM,70.0,13.787163,100.547118
R_45195,Restaurant KLD,SOMTAM,38.0,13.6254047,100.6308556
R_45187,Restaurant KLE,SOMTAM,46.0,13.7753957,100.6250639
R_45181,Restaurant KLF,SOMTAM,22.0,13.90597575,100.5148491
R_45176,Restaurant KLG,SOMTAM,64.0,13.707689,100.354553
R_45174,Restaurant KLH,SOMTAM,59.0,13.7975122,100.5955722
R_45169,Restaurant KLI,SOMTAM,14.0,13.76496801,100.5377598
R_45168,Restaurant KLJ,SOMTAM,61.0,13.767994,100.642107
R_45163,Restaurant KLK,SOMTAM,47.0,13.732006,100.569721
R_45156,Restaurant KLL,SOMTAM,33.0,13.831364,100.53586
R_45150,Restaurant KLM,SOMTAM,22.0,13.661901,100.435322
R_45141,Restaurant KLN,SOMTAM,32.0,13.91439038,100.5559092
R_45124,Restaurant KLO,SOMTAM,30.0,13.684253,100.615128
R_45123,Restaurant KLP,SOMTAM,73.0,13.717323,100.520271
R_45121,Restaurant KLQ,SOMTAM,55.0,13.737551,100.61657
R_45117,Restaurant KLR,SOMTAM,55.0,13.910476,100.580131
R_45104,Restaurant KLS,SOMTAM,13.0,13.729591,100.5914775
R_45093,Restaurant KLT,SOMTAM,13.0,13.767316,100.642051
R_45083,Restaurant KLU,SOMTAM,34.0,13.7194199,100.558568
R_45081,Restaurant KLV,SOMTAM,68.0,13.96015937,100.6214833
R_45077,Restaurant KLW,SOMTAM,74.0,13.73811308,100.4940235
R_45073,Restaurant KLX,SOMTAM,10.0,13.84884,100.66621
R_45068,Restaurant KLY,SOMTAM,69.0,13.89496759,100.5484912
R_45052,Restaurant KLZ,SOMTAM,80.0,13.734486,100.526293
R_45051,Restaurant KMA,SOMTAM,56.0,13.795066,100.710527
R_45039,Restaurant KMB,SOMTAM,53.0,13.70955986,100.4966707
R_45037,Restaurant KMC,SOMTAM,41.0,13.732678,100.530211
R_45029,Restaurant KMD,SOMTAM,20.0,13.684671,100.625001
R_45027,Restaurant KME,SOMTAM,65.0,13.7698766,100.5602218
R_45020,Restaurant KMF,SOMTAM,80.0,13.738821,100.562088
R_45009,Restaurant KMG,SOMTAM,30.0,13.800381,100.643239
R_45002,Restaurant KMH,SOMTAM,61.0,13.6876962,100.6476107
R_45001,Restaurant KMI,SOMTAM,41.0,13.70975287,100.5354323
R_45000,Restaurant KMJ,SOMTAM,27.0,13.860001,100.511265
R_44980,Restaurant KMK,SOMTAM,67.0,13.782892,100.536905
R_44971,Restaurant KML,SOMTAM,26.0,13.7764444,100.6423559
R_44959,Restaurant KMM,SOMTAM,42.0,13.695678,100.4218391
R_44925,Restaurant KMN,SOMTAM,42.0,13.739601,100.511658
R_44923,Restaurant KMO,SOMTAM,68.0,13.7433956,100.541207
R_44919,Restaurant KMP,SOMTAM,57.0,13.72842,100.527531
R_44914,Restaurant KMQ,SOMTAM,14.0,13.61917856,100.7556268
R_44909,Restaurant KMR,SOMTAM,27.0,13.713505,100.478864
R_44890,Restaurant KMS,SOMTAM,22.0,13.771237,100.5808311
R_44876,Restaurant KMT,SOMTAM,62.0,13.777767,100.561279
R_44870,Restaurant KMU,SOMTAM,63.0,13.72783089,100.7701267
R_44865,Restaurant KMV,SOMTAM,60.0,13.752243,100.497761
R_44858,Restaurant KMW,SOMTAM,57.0,13.87144954,100.5362147
R_44854,Restaurant KMX,SOMTAM,58.0,13.744569,100.5621953
R_44848,Restaurant KMY,SOMTAM,57.0,13.75108885,100.4421435
R_44847,Restaurant KMZ,SOMTAM,60.0,13.75767541,100.3956339
R_44839,Restaurant KNA,SOMTAM,21.0,13.75321017,100.546659
R_44837,Restaurant KNB,SOMTAM,24.0,13.793171,100.584679
R_44834,Restaurant KNC,SOMTAM,74.0,13.72264577,100.7640379
R_44830,Restaurant KND,SOMTAM,51.0,14.035993,100.663313
R_44828,Restaurant KNE,SOMTAM,28.0,13.746238,100.532824
R_44824,Restaurant KNF,SOMTAM,71.0,13.73915012,100.5473258
R_44815,Restaurant KNG,SOMTAM,14.0,13.82796467,100.5682905
R_44811,Restaurant KNH,SOMTAM,31.0,13.7454484,100.5332306
R_44792,Restaurant KNI,SOMTAM,57.0,13.62914875,100.6339487
R_44778,Restaurant KNJ,SOMTAM,60.0,13.839602,100.573494
R_44772,Restaurant KNK,SOMTAM,78.0,13.77656792,100.6744435
R_44765,Restaurant KNL,SOMTAM,10.0,13.789575,100.479316
R_44764,Restaurant KNM,SOMTAM,24.0,13.637508,100.609794
R_44762,Restaurant KNN,SOMTAM,23.0,13.640975,100.776599
R_44760,Restaurant KNO,SOMTAM,28.0,13.806284,100.525913
R_44746,Restaurant KNP,SOMTAM,58.0,13.705274,100.600272
R_44739,Restaurant KNQ,SOMTAM,79.0,13.784259,100.513973
R_44733,Restaurant KNR,SOMTAM,39.0,13.787828,100.366026
R_44731,Restaurant KNS,SOMTAM,72.0,13.649345,100.347451
R_44722,Restaurant KNT,SOMTAM,23.0,13.689373,100.609116
R_44720,Restaurant KNU,SOMTAM,14.0,13.7622902,100.5967859
R_44716,Restaurant KNV,SOMTAM,29.0,13.7648565,100.6570462
R_44703,Restaurant KNW,SOMTAM,76.0,13.844427,100.662424
R_44686,Restaurant KNX,SOMTAM,71.0,13.80656137,100.7404167
R_44672,Restaurant KNY,SOMTAM,23.0,13.70377296,100.7344628
R_44668,Restaurant KNZ,SOMTAM,10.0,13.927355,100.586692
R_44656,Restaurant KOA,SOMTAM,33.0,13.911247,100.551858
R_44648,Restaurant KOB,SOMTAM,57.0,13.742402,100.521249
R_44646,Restaurant KOC,SOMTAM,67.0,13.76086645,100.498318
R_44634,Restaurant KOD,SOMTAM,38.0,13.63546,100.414157
R_44633,Restaurant KOE,SOMTAM,80.0,13.6465945,100.6801986
R_44631,Restaurant KOF,SOMTAM,23.0,13.70939048,100.3666641
R_44622,Restaurant KOG,SOMTAM,32.0,13.583999,100.427673
R_44620,Restaurant KOH,SOMTAM,35.0,13.73473979,100.581566
R_44610,Restaurant KOI,SOMTAM,14.0,13.7127495,100.4860678
R_44609,Restaurant KOJ,SOMTAM,66.0,13.7780583,100.4765069
R_44595,Restaurant KOK,SOMTAM,33.0,13.772024,100.60917
R_44593,Restaurant KOL,SOMTAM,76.0,13.828845,100.628308
R_44577,Restaurant KOM,SOMTAM,22.0,13.68163984,100.7246413
R_44569,Restaurant KON,SOMTAM,22.0,13.71625972,100.5575378
R_44560,Restaurant KOO,SOMTAM,36.0,13.7460545,100.5343296
R_44558,Restaurant KOP,SOMTAM,52.0,13.91296095,100.5547895
R_44557,Restaurant KOQ,SOMTAM,58.0,13.7373437,100.5612935
R_44553,Restaurant KOR,SOMTAM,38.0,13.872629,100.551897
R_44550,Restaurant KOS,SOMTAM,49.0,13.756011,100.529027
R_44548,Restaurant KOT,SOMTAM,36.0,13.97531,100.622772
R_44543,Restaurant KOU,SOMTAM,78.0,13.6737,100.680742
R_44542,Restaurant KOV,SOMTAM,53.0,13.77268865,100.5967078
R_44530,Restaurant KOW,SOMTAM,11.0,13.739306,100.586749
R_44529,Restaurant KOX,SOMTAM,80.0,13.79561947,100.6527703
R_44512,Restaurant KOY,SOMTAM,21.0,13.951193,100.572977
R_44506,Restaurant KOZ,SOMTAM,60.0,13.855406,100.541969
R_44503,Restaurant KPA,SOMTAM,38.0,13.65754,100.624229
R_44487,Restaurant KPB,SOMTAM,72.0,13.665964,100.647577
R_44486,Restaurant KPC,SOMTAM,50.0,13.77138708,100.7096603
R_44472,Restaurant KPD,SOMTAM,61.0,13.70622663,100.5438615
R_44471,Restaurant KPE,SOMTAM,32.0,13.718469,100.812573
R_44470,Restaurant KPF,SOMTAM,48.0,13.6911825,100.3337927
R_44469,Restaurant KPG,SOMTAM,47.0,13.809807,100.568662
R_44435,Restaurant KPH,SOMTAM,65.0,13.834223,100.66478
R_44417,Restaurant KPI,SOMTAM,34.0,13.759358,100.555052
